Len Datetime MinLen MinTime MinClose DaysLen DaysTime DaysClose MinSignal DaysSignal OSignal
00683,2006-01-10 14:55:00,00683,2006-01-10 14:55:00,3641.88,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00684,2006-01-10 15:00:00,00684,2006-01-10 15:00:00,3643.11,00006,2006-01-09 23:59:59.999989,3671.78,-1.00,0.00,0.00
00685,2006-01-10 15:05:00,00685,2006-01-10 15:05:00,3641.93,00006,2006-01-09 23:59:59.999989,3671.78,1.00,0.00,0.00
00686,2006-01-10 15:10:00,00686,2006-01-10 15:10:00,3642.29,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00687,2006-01-10 15:15:00,00687,2006-01-10 15:15:00,3639.20,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00688,2006-01-10 15:20:00,00688,2006-01-10 15:20:00,3644.31,00006,2006-01-09 23:59:59.999989,3671.78,-1.00,0.00,0.00
00689,2006-01-10 15:25:00,00689,2006-01-10 15:25:00,3644.45,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00690,2006-01-10 15:30:00,00690,2006-01-10 15:30:00,3644.30,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00691,2006-01-10 15:35:00,00691,2006-01-10 15:35:00,3645.49,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00692,2006-01-10 15:40:00,00692,2006-01-10 15:40:00,3646.52,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00693,2006-01-10 15:45:00,00693,2006-01-10 15:45:00,3647.80,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00694,2006-01-10 15:50:00,00694,2006-01-10 15:50:00,3646.45,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00695,2006-01-10 15:55:00,00695,2006-01-10 15:55:00,3643.96,00006,2006-01-09 23:59:59.999989,3671.78,1.00,0.00,0.00
00696,2006-01-10 16:00:00,00696,2006-01-10 16:00:00,3644.76,00006,2006-01-09 23:59:59.999989,3671.78,-1.00,0.00,0.00
00697,2006-01-10 16:05:00,00697,2006-01-10 16:05:00,3648.73,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00698,2006-01-10 16:10:00,00698,2006-01-10 16:10:00,3647.25,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00699,2006-01-10 16:15:00,00699,2006-01-10 16:15:00,3650.43,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00700,2006-01-10 16:20:00,00700,2006-01-10 16:20:00,3650.31,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00701,2006-01-10 16:25:00,00701,2006-01-10 16:25:00,3652.06,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00702,2006-01-10 16:30:00,00702,2006-01-10 16:30:00,3650.21,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00703,2006-01-10 16:35:00,00703,2006-01-10 16:35:00,3650.72,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00704,2006-01-10 16:40:00,00704,2006-01-10 16:40:00,3652.88,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00705,2006-01-10 16:45:00,00705,2006-01-10 16:45:00,3652.00,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00706,2006-01-10 16:50:00,00706,2006-01-10 16:50:00,3651.04,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
